inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.5841550926,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 2:01:11 PM,3.3,50000000,43102.5841550926,43102.5841550926,3.95,-,50000000,3.3,-,50000000,60,43102.5841550926,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 2:01:11 PM,-,-,-,1/2/2018 2:01:11 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,indic/guess,43102.5775694444,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:55:48 PM,3.3,50000000,43102.5775694444,43102.5804166667,3.95,-,50000000,-,-,0.1,60,43102.5804166667,-,-,0,-,43103.1287241782,BidOnly,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:55:48 PM,-,-,-,1/2/2018 1:55:48 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.5775694444,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:51:42 PM,3.3,50000000,43102.5775694444,43102.5775694444,3.95,-,50000000,3.3,-,50000000,60,43102.5775694444,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:51:42 PM,-,-,-,1/2/2018 1:51:42 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,indic/guess,43102.5756597222,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:51:14 PM,3.3,50000000,43102.5756597222,43102.5772453704,3.95,-,50000000,-,-,0.1,60,43102.5772453704,-,-,0,-,43103.1287241782,BidOnly,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:51:14 PM,-,-,-,1/2/2018 1:51:14 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.5756597222,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:48:57 PM,3.3,50000000,43102.5756597222,43102.5756597222,3.95,-,50000000,3.3,-,50000000,60,43102.5756597222,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:48:57 PM,-,-,-,1/2/2018 1:48:57 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.574849537,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:48:00 PM,3.1,20000000,43102.575,43102.575,3.95,-,50000000,3.1,-,20000000,60,43102.575,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:48:00 PM,-,-,-,1/2/2018 1:48:00 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.574849537,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:47:47 PM,3.3,50000000,43102.574849537,43102.574849537,3.95,-,50000000,3.3,-,50000000,60,43102.574849537,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:47:47 PM,-,-,-,1/2/2018 1:47:47 PM,-,-,-,-
150201.IB,3.5,indic/old,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,indic/old,43102.5732638889,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 1:47:44 PM,3.1,20000000,43102.5748148148,43102.5748148148,3.95,-,50000000,3.1,-,20000000,60,43102.5748148148,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:47:44 PM,-,-,-,1/2/2018 1:47:44 PM,-,-,-,-
150201.IB,3.5,real,43102.5733217593,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.5732638889,3.3,estimated,43102.4660824421,3.5,50000000,1/2/2018 1:45:35 PM,3.1,20000000,43102.5733217593,43102.5733217593,3.5,-,50000000,3.1,-,20000000,60,43102.5733217593,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:45:35 PM,-,-,-,1/2/2018 1:45:35 PM,-,-,-,-
150201.IB,3.5,real,43102.5732638889,3.3025,3.4,Wide,43102.5724189815,3.3,real,43102.5732638889,3.3,estimated,43102.4660824421,3.5,50000000,1/2/2018 1:45:30 PM,3.3,50000000,43102.5732638889,43102.5732638889,3.5,-,50000000,3.3,-,50000000,60,43102.5732638889,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:45:30 PM,-,-,-,1/2/2018 1:45:30 PM,-,-,-,-
150201.IB,3.55,real,43102.5724189815,3.3025,3.425,Wide,43102.5724189815,3.3,real,43102.5724189815,3.3,estimated,43102.4660824421,3.55,50000000,1/2/2018 1:44:17 PM,3.3,50000000,43102.5724189815,43102.5724189815,3.55,-,50000000,3.3,-,50000000,60,43102.5724189815,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:44:17 PM,-,-,-,1/2/2018 1:44:17 PM,-,-,-,-
150201.IB,3.3,indic/guess,43102.4917795949,3.2975,3.29954545454545,average,43102.4917795949,3.295,indic/guess,43102.478753588,3.3,estimated,43102.4660824421,3.3,0.1,1/2/2018 11:48:09 AM,3.3,50000000,43102.4700578704,43102.5456090625,-,-,0.1,-,-,0.1,60,43102.5456090625,-,-,0,-,43103.1287241551,Quote withdrawn,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 1:05:40 PM,-,-,-,1/2/2018 1:05:40 PM,-,-,-,-
150201.IB,3.3,real,43102.4917795949,3.2975,3.29954545454545,average,43102.4917795949,3.295,indic/guess,43102.478753588,3.3,estimated,43102.4660824421,3.3,0.1,1/2/2018 11:48:09 AM,3.3,50000000,43102.4700578704,43102.4917795949,3.3,-,0.1,-,-,0.1,60,43102.4917795949,-,-,0,-,43103.1287241782,BidOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:48:09 AM,-,-,-,1/2/2018 11:48:09 AM,-,-,-,-
150201.IB,3.3,real,43102.478753588,3.2975,3.2975,estimated,43102.478753588,3.295,indic/guess,43102.478753588,3.3,estimated,43102.4660824421,3.3,50000000,1/2/2018 11:29:24 AM,3.3,50000000,43102.4700578704,43102.478753588,3.3,-,50000000,-,-,0.1,60,43102.478753588,-,-,0,-,43103.1287241782,BidOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:29:24 AM,-,-,-,1/2/2018 11:29:24 AM,-,-,-,-
150201.IB,3.95,real,43102.4700578704,3.3025,3.625,Wide,43102.4700578704,3.3,real,43102.4700578704,3.3,estimated,43102.4660824421,3.95,50000000,1/2/2018 11:16:53 AM,3.3,50000000,43102.4700578704,43102.4700578704,3.95,-,50000000,3.3,-,50000000,60,43102.4700578704,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:16:53 AM,-,-,-,1/2/2018 11:16:53 AM,-,-,-,-
150201.IB,3.3,indic/guess,43102.4660824421,3.2975,3.2975,estimated,43102.4660824421,3.295,indic/guess,43102.4660824421,3.3,estimated,43102.4660824421,3.3,20000000,1/2/2018 11:11:09 AM,3.1,20000000,43102.4636921296,43102.4700168287,-,-,0.1,-,-,0.1,60,43102.4700168287,-,-,0,-,43103.1287241551,Quote withdrawn,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:16:49 AM,-,-,-,1/2/2018 11:16:49 AM,-,-,-,-
150201.IB,3.3,real,43102.4660824421,3.2975,3.2975,estimated,43102.4660824421,3.295,indic/guess,43102.4660824421,3.3,estimated,43102.4660824421,3.3,20000000,1/2/2018 11:11:09 AM,3.1,20000000,43102.4636921296,43102.4660824421,3.3,-,20000000,-,-,0.1,60,43102.4660824421,-,-,0,-,43103.1287241782,BidOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:11:09 AM,-,-,-,1/2/2018 11:11:09 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,3.95,50000000,1/2/2018 11:07:43 AM,3.1,20000000,43102.4636921296,43102.4636921296,3.95,-,50000000,3.1,-,20000000,60,43102.4636921296,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 11:07:43 AM,-,-,-,1/2/2018 11:07:43 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:50:20 AM,2.9,0.1,43102.4525871875,43102.4525871875,-,-,0.1,2.9,-,0.1,60,43102.4525871875,-,-,0,-,43103.1287241782,AskOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:51:43 AM,-,-,-,1/2/2018 10:51:43 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:50:20 AM,3.1,20000000,43102.4523217361,43102.4523217361,-,-,0.1,3.1,-,20000000,60,43102.4523217361,-,-,0,-,43103.1287241782,AskOnly,CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:51:20 AM,-,-,-,1/2/2018 10:51:20 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:50:20 AM,3.1,20000000,43102.4516203704,43102.4516203704,4,-,50000000,3.1,-,20000000,60,43102.4516203704,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:50:20 AM,-,-,-,1/2/2018 10:50:20 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:32:49 AM,3.5,20000000,43102.4460370486,43102.4510601968,-,-,0.1,-,-,0.1,60,43102.4510601968,-,-,0,-,43103.1287241551,Quote withdrawn,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:49:31 AM,-,-,-,1/2/2018 10:49:31 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:32:49 AM,3.5,20000000,43102.4460370486,43102.4506811227,-,-,0.1,-,-,0.1,60,43102.4506811227,-,-,0,-,43103.1287241551,Quote withdrawn,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:48:58 AM,-,-,-,1/2/2018 10:48:58 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4460370486,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:32:49 AM,3.5,20000000,43102.4460370486,43102.4460370486,-,-,0.1,3.5,-,20000000,60,43102.4460370486,-,-,0,-,43103.1287241782,AskOnly,CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:42:17 AM,-,-,-,1/2/2018 10:42:17 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4446636227,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:32:49 AM,3.5,20000000,43102.4446636227,43102.4446636227,-,-,0.1,3.5,-,20000000,60,43102.4446636227,-,-,0,-,43103.1287241782,AskOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:40:18 AM,-,-,-,1/2/2018 10:40:18 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4394560185,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:32:49 AM,3.5,20000000,43102.4394560185,43102.4394560185,4,-,50000000,3.5,-,20000000,60,43102.4394560185,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:32:49 AM,-,-,-,1/2/2018 10:32:49 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4334143519,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:29:22 AM,3.1,20000000,43102.4370601852,43102.4370601852,4,-,50000000,3.1,-,20000000,60,43102.4370601852,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:29:22 AM,-,-,-,1/2/2018 10:29:22 AM,-,-,-,-
150201.IB,3.8,indic/old,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4334143519,3.8,estimated,43102.4301273148,4,50000000,1/2/2018 10:27:31 AM,3.3,20000000,43102.435775463,43102.435775463,4,-,50000000,3.3,-,20000000,60,43102.435775463,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:27:31 AM,-,-,-,1/2/2018 10:27:31 AM,-,-,-,-
150201.IB,3.8,real,43102.4349421296,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:26:19 AM,3.3,20000000,43102.4349421296,43102.4349421296,3.8,-,20000000,3.3,-,20000000,60,43102.4349421296,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:26:19 AM,-,-,-,1/2/2018 10:26:19 AM,-,-,-,-
150201.IB,3.8,real,43102.4347337963,3.7975,3.65,Wide,43102.4301273148,3.5,indic/old,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:26:01 AM,3.1,20000000,43102.4347337963,43102.4347337963,3.8,-,20000000,3.1,-,20000000,60,43102.4347337963,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:26:01 AM,-,-,-,1/2/2018 10:26:01 AM,-,-,-,-
150201.IB,3.8,real,43102.4334143519,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:24:07 AM,3.3,20000000,43102.4339548611,43102.4339548611,-,-,0.1,3.3,-,20000000,60,43102.4339548611,-,-,0,-,43103.1287241782,AskOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:24:53 AM,-,-,-,1/2/2018 10:24:53 AM,-,-,-,-
150201.IB,3.8,real,43102.4334143519,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:24:07 AM,3.3,20000000,43102.4338262269,43102.4338262269,-,-,0.1,3.3,-,20000000,60,43102.4338262269,-,-,0,-,43103.1287241782,AskOnly,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:24:42 AM,-,-,-,1/2/2018 10:24:42 AM,-,-,-,-
150201.IB,3.8,real,43102.4334143519,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:24:07 AM,3.33,20000000,43102.4336352315,43102.4336352315,-,-,0.1,3.33,-,20000000,60,43102.4336352315,-,-,0,-,43103.1287241782,AskOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:24:26 AM,-,-,-,1/2/2018 10:24:26 AM,-,-,-,-
150201.IB,3.8,real,43102.4334143519,3.7975,3.65,Wide,43102.4301273148,3.5,real,43102.4334143519,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:24:07 AM,3.5,20000000,43102.4334143519,43102.4334143519,3.8,-,20000000,3.5,-,20000000,60,43102.4334143519,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:24:07 AM,-,-,-,1/2/2018 10:24:07 AM,-,-,-,-
150201.IB,3.8,real,43102.4301273148,3.7975,3.55,Wide,43102.4301273148,3.3,real,43102.4301273148,3.8,estimated,43102.4301273148,3.8,20000000,1/2/2018 10:19:23 AM,3.3,20000000,43102.4301273148,43102.4301273148,3.8,-,20000000,3.3,-,20000000,60,43102.4301273148,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:19:23 AM,-,-,-,1/2/2018 10:19:23 AM,-,-,-,-
150201.IB,4,real,43102.4278009259,3.9975,3.45555555555556,Wide,43102.4237731481,3.3,real,43102.4278009259,4,estimated,43102.4237731481,4,70000000,1/2/2018 10:16:02 AM,3.3,20000000,43102.4278009259,43102.4278009259,4,-,70000000,3.3,-,20000000,60,43102.4278009259,-,-,0,-,43103.1287241782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,1/2/2018 10:16:02 AM,-,-,-,1/2/2018 10:16:02 AM,-,-,-,-
