inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
1702003.IB,3.81,indic/old,43341.3849695023,3.809994312846,3.80999999988626,Tight,43341.3849695023,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.81,3000,8/29/2018 9:14:21 AM,3.68,5000,43341.3849695023,43341.5921512269,-,-,0,-,-,0.1,60,43341.5921512269,-,-,0,-,43341.5925684375,"Ignored/bid,",CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:12:41 PM,-,-,-,8/29/2018 2:12:41 PM,-,-,-,-
1702003.IB,3.81,indic/old,43341.3849695023,3.809994312846,3.80999999988626,Tight,43341.3849695023,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.81,3000,8/29/2018 9:14:21 AM,3.68,5000,43341.3849695023,43341.4907750116,-,-,0.1,-,-,0.1,60,43341.4907750116,-,-,0,-,43341.4911806944,Quote withdrawn,CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 11:46:42 AM,-,-,-,8/29/2018 11:46:42 AM,-,-,-,-
1702003.IB,3.81,indic/old,43341.3849695023,3.809994312846,3.80999999988626,Tight,43341.3849695023,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.81,3000,8/29/2018 9:14:21 AM,3.68,5000,43341.3849695023,43341.3993999537,-,-,0.1,-,-,0.1,60,43341.3993999537,-,-,0,-,43341.399411169,Quote withdrawn,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 9:35:08 AM,-,-,-,8/29/2018 9:35:08 AM,-,-,-,-
1702003.IB,3.81,real,43341.3849695023,3.809994312846,3.80999999988626,Tight,43341.3849695023,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.81,3000,8/29/2018 9:14:21 AM,3.68,5000,43341.3849695023,43341.3849695023,3.81,-,3000,3.68,-,5000,60,43341.3849695023,-,-,0,-,43341.3849958218,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 9:14:21 AM,-,-,-,8/29/2018 9:14:21 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.83999949981876,Wide,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9199870534588,30000000,8/29/2018 8:58:20 AM,3.44000288810494,30000000,43341.3738425926,43341.3738425926,3.9199870534588,100.5172,30000000,3.44000288810494,101.4532,30000000,60,43341.3738425926,-,-,0,-,43341.3738626736,TwoSide,cfets,-,PRICE,1702003.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 8:58:20 AM,-,-,-,8/29/2018 8:58:20 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.83999949981876,Wide,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.85,0.1,8/29/2018 8:56:13 AM,3.68,5000,43341.3723798495,43341.3723798495,3.85,-,0.1,3.68,-,5000,60,43341.3723798495,-,-,0,-,43341.3723951157,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:56:13 AM,-,-,-,8/29/2018 8:56:13 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.83999949981876,Wide,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9199870534588,30000000,8/29/2018 8:42:39 AM,3.68,5000,43341.3676541782,43341.3676541782,-,-,0.1,3.68,-,5000,60,43341.3676541782,-,-,0,-,43341.3676681481,AskOnly,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:49:25 AM,-,-,-,8/29/2018 8:49:25 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.83999949981876,Wide,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9199870534588,30000000,8/29/2018 8:42:39 AM,3.44000288810494,30000000,43341.3629513889,43341.3629513889,3.9199870534588,100.5172,30000000,3.44000288810494,101.4532,30000000,60,43341.3629513889,-,-,0,-,43341.36296375,TwoSide,cfets,-,PRICE,1702003.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 8:42:39 AM,-,-,-,8/29/2018 8:42:39 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.3539778588,-,-,0.1,-,-,0.1,60,43341.3539778588,-,-,0,-,43341.3539906134,Quote withdrawn,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:29:43 AM,-,-,-,8/29/2018 8:29:43 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.3473495718,-,-,0.1,-,-,0.1,60,43341.3473495718,-,-,0,-,43341.3473737384,Quote withdrawn,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:20:11 AM,-,-,-,8/29/2018 8:20:11 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.3473495486,-,-,0.1,-,-,0.1,60,43341.3473495486,-,-,0,-,43341.3473737037,Quote withdrawn,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:20:11 AM,-,-,-,8/29/2018 8:20:11 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.3470149884,-,-,0.1,-,-,0.1,60,43341.3470149884,-,-,0,-,43341.3470506944,Quote withdrawn,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:19:42 AM,-,-,-,8/29/2018 8:19:42 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.3445424884,-,-,0,-,-,0.1,60,43341.3445424884,-,-,0,-,43341.3449485069,"Ignored/bid,",CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 8:16:08 AM,-,-,-,8/29/2018 8:16:08 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43341.1678349074,-,-,0.1,-,-,0.1,60,43341.1678349074,-,-,0,-,43341.314667581,Quote withdrawn,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:01:40 AM,-,-,-,8/29/2018 4:01:40 AM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,indic/old,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43340.6059614583,-,-,0.1,-,-,0.1,60,43340.6059614583,-,-,0,-,43340.6059627778,"Ignored/ask,bid,",cfets,-,PRICE,1702003.IB_PKBond,8/29/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/28/2018 2:32:35 PM,-,-,-,8/28/2018 2:32:35 PM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,real,43340.6059613426,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6059613426,43340.6059613426,-,-,0.1,3.809988625692,100.7313,300000000,60,43340.6059613426,-,-,0,-,43340.6059624537,"Ignored/bid,",cfets,-,PRICE,1702003.IB_PKBond,8/29/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/28/2018 2:32:35 PM,-,-,-,8/28/2018 2:32:35 PM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,real,43340.6058077546,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,300000000,43340.6058077546,43340.6058077546,-,-,0.1,3.809988625692,100.7313,300000000,60,43340.6058077546,-,-,0,-,43340.6058097801,"Ignored/bid,",cfets,-,PRICE,1702003.IB_PKBond,8/29/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/28/2018 2:32:21 PM,-,-,-,8/28/2018 2:32:21 PM,-,-,-,-
1702003.IB,3.84,indic/old,43340.4460279977,3.812488625692,3.81000299970003,estimated,43340.6054302083,3.809988625692,real,43340.6058076389,3.81,real,43340.5784754745,3.9,5000,8/28/2018 1:53:00 PM,3.809988625692,600000000,43340.6058076389,43340.6058076389,-,-,0.1,3.809988625692,100.7313,600000000,60,43340.6058076389,-,-,0,-,43340.6058094213,"Ignored/bid,",cfets,-,PRICE,1702003.IB_PKBond,8/29/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/28/2018 2:32:21 PM,-,-,-,8/28/2018 2:32:21 PM,-,-,-,-
