inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
160208.IB,2.95,real,43341.7067013889,2.9475,2.94,Wide,43341.7011186111,2.93,real,43341.7067013889,2.95,real,43341.6969907407,2.95,5000,8/29/2018 4:57:39 PM,2.93,5000,43341.7067013889,43341.7067013889,2.95,-,5000,2.93,-,5000,60,43341.7067013889,-,-,0,-,43341.7067143287,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:57:39 PM,-,-,-,8/29/2018 4:57:39 PM,-,-,-,-
160208.IB,2.95,real,43341.7026203472,2.9475,2.93333333333333,Wide,43341.7011186111,2.93,indic/old,43341.7025082176,2.95,real,43341.6969907407,2.95,5000,8/29/2018 4:51:46 PM,2.93,1000,43341.7025082176,43341.7026203472,2.95,-,5000,-,-,0.1,60,43341.7026203472,-,-,0,-,43341.7026327199,BidOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:51:46 PM,-,-,-,8/29/2018 4:51:46 PM,-,-,-,-
160208.IB,2.95,real,43341.7025082176,2.9475,2.93333333333333,Wide,43341.7011186111,2.93,real,43341.7025082176,2.95,real,43341.6969907407,2.95,5000,8/29/2018 4:51:36 PM,2.93,1000,43341.7025082176,43341.7025082176,2.95,-,5000,2.93,-,1000,60,43341.7025082176,-,-,0,-,43341.7025090278,TwoSide,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:51:36 PM,-,-,-,8/29/2018 4:51:36 PM,-,-,-,-
160208.IB,2.95,real,43341.7011952894,2.9475,2.94,Wide,43341.7011186111,2.93,real,43341.7011952894,2.95,real,43341.6969907407,2.95,1000,8/29/2018 4:49:43 PM,2.93,1000,43341.7011952894,43341.7011952894,2.95,-,1000,2.93,-,1000,60,43341.7011952894,-,-,0,-,43341.7012076968,TwoSide,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:49:43 PM,-,-,-,8/29/2018 4:49:43 PM,-,-,-,-
160208.IB,2.95,real,43341.7011576736,2.9475,2.94,Wide,43341.7011186111,2.93,real,43341.7011576736,2.95,real,43341.6969907407,2.95,1000,8/29/2018 4:49:40 PM,2.93,1000,43341.7011576736,43341.7011576736,2.95,-,1000,2.93,-,1000,60,43341.7011576736,-,-,0,-,43341.701170081,TwoSide,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:49:40 PM,-,-,-,8/29/2018 4:49:40 PM,-,-,-,-
160208.IB,2.95,real,43341.7011186111,2.9475,2.94,Wide,43341.7011186111,2.93,real,43341.7011186111,2.95,real,43341.6969907407,2.95,1000,8/29/2018 4:49:36 PM,2.93,1000,43341.7011186111,43341.7011186111,2.95,-,1000,2.93,-,1000,60,43341.7011186111,-,-,0,-,43341.7011310417,TwoSide,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:49:36 PM,-,-,-,8/29/2018 4:49:36 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.6350945255,2.950625,2.95857142857143,estimated,43341.6969907407,2.93,real,43341.6969907407,2.95,real,43341.6969907407,3,5000,8/29/2018 4:43:40 PM,2.93,5000,43341.6969907407,43341.6969907407,3,-,0,2.93,-,0,60,-,2.95,-,0,43341.6969907407,43341.6970035995,Trade,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:43:40 PM,-,-,-,8/29/2018 4:43:40 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.6350945255,2.95125,2.95857142857143,Wide,43341.6350945255,2.93,real,43341.6969907407,2.95,real,43341.6350945255,3,5000,8/29/2018 4:43:40 PM,2.93,5000,43341.6969907407,43341.6969907407,3,-,5000,2.93,-,5000,60,43341.6969907407,-,-,0,-,43341.697003287,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:43:40 PM,-,-,-,8/29/2018 4:43:40 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.6350945255,2.95125,2.95571428571429,Wide,43341.6350945255,2.92,real,43341.6605248727,2.95,real,43341.6350945255,3,5000,8/29/2018 3:51:09 PM,2.92,5000,43341.6605248727,43341.6605248727,3,-,5000,2.92,-,5000,60,43341.6605248727,-,-,0,-,43341.6605471181,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:51:09 PM,-,-,-,8/29/2018 3:51:09 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.6350945255,2.95125,2.95000499875031,estimated,43341.6350945255,2.9,real,43341.6562808218,2.95,real,43341.6350945255,2.97,2000,8/29/2018 3:14:32 PM,2.9,5000,43341.6562808218,43341.6562808218,-,-,0.1,2.9,-,5000,60,43341.6562808218,-,-,0,-,43341.656696713,AskOnly,CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:45:02 PM,-,-,-,8/29/2018 3:45:02 PM,-,-,-,-
160208.IB,2.97,real,43341.6350945255,2.95125,2.95000499875031,estimated,43341.6350945255,2.95,indic/guess,43341.6350945255,2.95,real,43341.6350945255,2.97,2000,8/29/2018 3:14:32 PM,2.95,5000,43341.6318981481,43341.6350945255,2.97,-,0,-,-,0,60,-,2.95,-,0,43341.6350945255,43341.6351057407,Trade,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:32 PM,-,-,-,8/29/2018 3:14:32 PM,-,-,-,-
160208.IB,2.97,real,43341.6350945255,2.9525,2.96428571428571,Wide,43341.6318981481,2.95,real,43341.6350945255,2.95,estimated,43341.6308692824,2.97,2000,8/29/2018 3:14:32 PM,2.95,5000,43341.6318981481,43341.6350945255,2.97,-,2000,-,-,0.1,60,43341.6350945255,-,-,0,-,43341.6351057407,BidOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:32 PM,-,-,-,8/29/2018 3:14:32 PM,-,-,-,-
160208.IB,2.97,real,43341.6348623148,2.9525,2.96428571428571,Wide,43341.6318981481,2.95,real,43341.6348623148,2.95,estimated,43341.6308692824,2.97,2000,8/29/2018 3:14:12 PM,2.95,5000,43341.6318981481,43341.6348623148,2.97,-,2000,-,-,0.1,60,43341.6348623148,-,-,0,-,43341.6348735301,BidOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:12 PM,-,-,-,8/29/2018 3:14:12 PM,-,-,-,-
160208.IB,2.97,real,43341.6318981481,2.9525,2.96428571428571,Wide,43341.6318981481,2.95,real,43341.6318981481,2.95,estimated,43341.6308692824,3,5000,8/29/2018 3:09:56 PM,2.95,5000,43341.6318981481,43341.6318981481,3,-,5000,2.95,-,5000,60,43341.6318981481,-,-,0,-,43341.6319084722,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:09:56 PM,-,-,-,8/29/2018 3:09:56 PM,-,-,-,-
160208.IB,2.95,real,43341.6308692824,2.9475,2.94,Wide,43341.6308692824,2.93,real,43341.6313539468,2.95,estimated,43341.6308692824,2.97,2000,8/29/2018 3:09:08 PM,2.93,0.1,43341.6313539468,43341.6313539468,2.97,-,2000,2.93,-,0.1,60,43341.6313539468,-,-,0,-,43341.6313652778,TwoSide,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:09:08 PM,-,-,-,8/29/2018 3:09:08 PM,-,-,-,-
160208.IB,2.95,real,43341.6308692824,2.9475,2.94,Wide,43341.6308692824,2.93,real,43341.6308692824,2.95,estimated,43341.6308692824,2.95,0.1,8/29/2018 3:08:27 PM,2.93,0.1,43341.6308692824,43341.6308692824,2.95,-,0.1,2.93,-,0.1,60,43341.6308692824,-,-,0,-,43341.6308806366,TwoSide,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:08:27 PM,-,-,-,8/29/2018 3:08:27 PM,-,-,-,-
160208.IB,3.725,indic/guess,43341.623687581,3.53125,3.72460269865067,estimated,43341.623687581,2.93,real,43341.623687581,3.725,real,43341.623687581,2.95,5000,8/29/2018 2:49:50 PM,2.93,1000,43341.623687581,43341.623687581,-,-,0,2.93,-,0,60,-,3.725,-,0,43341.623687581,43341.623802662,Trade,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:58:06 PM,-,-,-,8/29/2018 2:58:06 PM,-,-,-,-
160208.IB,3.725,indic/old,43341.6236854167,3.3375,3.72460269865067,estimated,43341.6236854167,2.93,real,43341.623687581,3.725,real,43341.6236854167,2.95,5000,8/29/2018 2:49:50 PM,2.93,1000,43341.623687581,43341.623687581,-,-,0.1,2.93,-,1000,60,43341.623687581,-,-,0,-,43341.623802662,AskOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:58:06 PM,-,-,-,8/29/2018 2:58:06 PM,-,-,-,-
160208.IB,3.725,indic/guess,43341.6236854167,3.3375,3.72460269865067,estimated,43341.6236854167,2.93,real,43341.6236854167,3.725,real,43341.6236854167,2.95,5000,8/29/2018 2:49:50 PM,2.93,1000,43341.6236854167,43341.6236854167,-,-,0,2.93,-,0,60,-,3.725,-,0,43341.6236854167,43341.6238930787,Trade,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:58:06 PM,-,-,-,8/29/2018 2:58:06 PM,-,-,-,-
160208.IB,2.95,real/choice,43341.6179398148,2.95,2.95,real/choice,43341.6179398148,2.93,real,43341.6236854167,2.95,real,43341.6161921296,2.95,5000,8/29/2018 2:49:50 PM,2.93,1000,43341.6236854167,43341.6236854167,-,-,0.1,2.93,-,1000,60,43341.6236854167,-,-,0,-,43341.6238930787,AskOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:58:06 PM,-,-,-,8/29/2018 2:58:06 PM,-,-,-,-
160208.IB,2.95,real/choice,43341.6179398148,2.95,2.95,real/choice,43341.6179398148,2.95,real/choice,43341.6179398148,2.95,real,43341.6161921296,2.95,5000,8/29/2018 2:49:50 PM,2.95,5000,43341.6179398148,43341.6179398148,2.95,-,5000,2.95,-,5000,60,43341.6179398148,-,-,0,-,43341.6179474884,real/choice,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:49:50 PM,-,-,-,8/29/2018 2:49:50 PM,-,-,-,-
160208.IB,2.95,real/choice,43341.6171990741,2.95,2.95,real/choice,43341.6171990741,2.95,real/choice,43341.6171990741,2.95,real,43341.6161921296,2.95,5000,8/29/2018 2:48:46 PM,2.95,5000,43341.6171990741,43341.6171990741,2.95,-,5000,2.95,-,5000,60,43341.6171990741,-,-,0,-,43341.6172177315,real/choice,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:48:46 PM,-,-,-,8/29/2018 2:48:46 PM,-,-,-,-
160208.IB,3,real,43341.6170833333,2.9525,2.975,Wide,43341.6170833333,2.95,real,43341.6170833333,2.95,real,43341.6161921296,3,5000,8/29/2018 2:48:36 PM,2.95,5000,43341.6170833333,43341.6170833333,3,-,5000,2.95,-,5000,60,43341.6170833333,-,-,0,-,43341.6170941782,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:48:36 PM,-,-,-,8/29/2018 2:48:36 PM,-,-,-,-
160208.IB,3,real,43341.6161921296,2.95125,2.95000499950005,estimated,43341.6161921296,2.95,indic/guess,43341.6161921296,2.95,real,43341.6161921296,3,5000,8/29/2018 2:47:19 PM,2.95,5000,43341.6161921296,43341.6161921296,3,-,0,2.95,-,0,60,-,2.95,-,0,43341.6161921296,43341.616206412,Trade,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:47:19 PM,-,-,-,8/29/2018 2:47:19 PM,-,-,-,-
160208.IB,3,real,43341.6161921296,2.9525,2.975,Wide,43341.6101273148,2.95,real,43341.6161921296,2.95,real,43341.6100810185,3,5000,8/29/2018 2:47:19 PM,2.95,5000,43341.6161921296,43341.6161921296,3,-,5000,2.95,-,5000,60,43341.6161921296,-,-,0,-,43341.616206088,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:47:19 PM,-,-,-,8/29/2018 2:47:19 PM,-,-,-,-
160208.IB,3,real,43341.6161805556,2.9525,2.975,Wide,43341.6101273148,2.95,real,43341.6161805556,2.95,real,43341.6100810185,3,5000,8/29/2018 2:47:18 PM,2.95,5000,43341.6161805556,43341.6161805556,3,-,5000,2.95,-,5000,60,43341.6161805556,-,-,0,-,43341.6161914468,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:47:18 PM,-,-,-,8/29/2018 2:47:18 PM,-,-,-,-
160208.IB,3,real,43341.6148726852,2.9525,2.98333333333333,Wide,43341.6101273148,2.95,real,43341.6148726852,2.95,real,43341.6100810185,3,5000,8/29/2018 2:45:25 PM,2.95,10000,43341.6148726852,43341.6148726852,3,-,5000,2.95,-,10000,60,43341.6148726852,-,-,0,-,43341.6148840278,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:45:25 PM,-,-,-,8/29/2018 2:45:25 PM,-,-,-,-
160208.IB,3,real,43341.6101273148,2.9525,2.975,Wide,43341.6101273148,2.95,real,43341.6101273148,2.95,real,43341.6100810185,3,5000,8/29/2018 2:38:35 PM,2.95,5000,43341.6101273148,43341.6101273148,3,-,5000,2.95,-,5000,60,43341.6101273148,-,-,0,-,43341.6101344097,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:38:35 PM,-,-,-,8/29/2018 2:38:35 PM,-,-,-,-
160208.IB,3,real,43341.6100810185,2.95125,2.95000499950005,estimated,43341.6100810185,2.95,indic/guess,43341.6100810185,2.95,real,43341.6100810185,3,5000,8/29/2018 2:38:31 PM,2.95,5000,43341.6081712963,43341.6100810185,3,-,0,-,-,0,60,-,2.95,-,0,43341.6100810185,43341.6100929167,Trade,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:38:31 PM,-,-,-,8/29/2018 2:38:31 PM,-,-,-,-
160208.IB,3,real,43341.6100810185,2.9525,2.975,Wide,43341.6081712963,2.95,indic/old,43341.6081712963,2.95,real,43341.6078472222,3,5000,8/29/2018 2:38:31 PM,2.95,5000,43341.6081712963,43341.6100810185,3,-,5000,-,-,0.1,60,43341.6100810185,-,-,0,-,43341.6100905787,BidOnly,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:38:31 PM,-,-,-,8/29/2018 2:38:31 PM,-,-,-,-
160208.IB,3,real,43341.6081712963,2.9525,2.975,Wide,43341.6081712963,2.95,real,43341.6081712963,2.95,real,43341.6078472222,3,5000,8/29/2018 2:35:46 PM,2.95,5000,43341.6081712963,43341.6081712963,3,-,5000,2.95,-,5000,60,43341.6081712963,-,-,0,-,43341.6081811806,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:35:46 PM,-,-,-,8/29/2018 2:35:46 PM,-,-,-,-
160208.IB,3,real,43341.6078472222,2.95125,2.95000499950005,estimated,43341.6078472222,2.95,indic/guess,43341.6078472222,2.95,real,43341.6078472222,3,5000,8/29/2018 2:35:18 PM,2.95,5000,43341.6078472222,43341.6078472222,3,-,0,2.95,-,0,60,-,2.95,-,0,43341.6078472222,43341.6078554167,Trade,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:35:18 PM,-,-,-,8/29/2018 2:35:18 PM,-,-,-,-
160208.IB,3,real,43341.6078472222,2.9525,2.975,Wide,43341.6078472222,2.95,real,43341.6078472222,2.95,real,43341.5999781713,3,5000,8/29/2018 2:35:18 PM,2.95,5000,43341.6078472222,43341.6078472222,3,-,5000,2.95,-,5000,60,43341.6078472222,-,-,0,-,43341.6078550926,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:35:18 PM,-,-,-,8/29/2018 2:35:18 PM,-,-,-,-
160208.IB,2.95,real/choice,43341.6043055556,2.95,2.95,real/choice,43341.6043055556,2.95,real/choice,43341.6043055556,2.95,real,43341.5999781713,2.95,5000,8/29/2018 2:30:12 PM,2.95,5000,43341.6043055556,43341.6043055556,2.95,-,5000,2.95,-,5000,60,43341.6043055556,-,-,0,-,43341.6043194329,real/choice,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:30:12 PM,-,-,-,8/29/2018 2:30:12 PM,-,-,-,-
160208.IB,2.95,real,43341.6020486111,2.9475,2.945,Wide,43341.6020486111,2.94,real,43341.6020486111,2.95,real,43341.5999781713,2.95,5000,8/29/2018 2:26:57 PM,2.94,5000,43341.6020486111,43341.6020486111,2.95,-,5000,2.94,-,5000,60,43341.6020486111,-,-,0,-,43341.6020578125,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:26:57 PM,-,-,-,8/29/2018 2:26:57 PM,-,-,-,-
160208.IB,2.97,real,43341.5999781713,2.95875,2.93000999750062,estimated,43341.5999781713,2.93,indic/old,43341.5999781713,2.95,real,43341.5999781713,2.97,2000,8/29/2018 2:23:58 PM,2.93,0.1,43341.5999781713,43341.5999781713,2.97,-,0,2.93,-,0,60,-,2.95,-,0,43341.5999781713,43341.5999897454,Trade,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:23:58 PM,-,-,-,8/29/2018 2:23:58 PM,-,-,-,-
160208.IB,2.97,real,43341.5999781713,2.9675,2.96714285714286,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,2.97,2000,8/29/2018 2:23:58 PM,2.93,0.1,43341.5999781713,43341.5999781713,2.97,-,2000,2.93,-,0.1,60,43341.5999781713,-,-,0,-,43341.5999897454,TwoSide,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:23:58 PM,-,-,-,8/29/2018 2:23:58 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.5777662037,2.9675,2.965,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,3,6000,8/29/2018 1:53:22 PM,2.93,1000,43341.5883990741,43341.5883990741,-,-,0.1,2.93,-,1000,60,43341.5883990741,-,-,0,-,43341.5883980903,AskOnly,TJXT-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 2:07:17 PM,-,-,-,8/29/2018 2:07:17 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.5777662037,2.9675,2.965,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,3,6000,8/29/2018 1:53:22 PM,2.92,5000,43341.5787282292,43341.5787282292,3,-,6000,2.92,-,5000,60,43341.5787282292,-,-,0,-,43341.5787538426,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 1:53:22 PM,-,-,-,8/29/2018 1:53:22 PM,-,-,-,-
160208.IB,2.97,real,43341.5777662037,2.9675,2.965,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,2.97,5000,8/29/2018 1:51:59 PM,2.94,5000,43341.5777662037,43341.5777662037,2.97,-,5000,2.94,-,5000,60,43341.5777662037,-,-,0,-,43341.5777662963,TwoSide,TPSC-qb,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 1:51:59 PM,-,-,-,8/29/2018 1:51:59 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.4734081597,2.9675,2.96999900009999,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,3,1000,8/29/2018 1:39:56 PM,2.92,5000,43341.5694068171,43341.5694068171,3,-,1000,2.92,-,5000,60,43341.5694068171,-,-,0,-,43341.5694298611,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 1:39:56 PM,-,-,-,8/29/2018 1:39:56 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.4734081597,2.9675,2.96999900009999,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,3,1000,8/29/2018 1:39:46 PM,2.9,5000,43341.5692838194,43341.5692838194,3,-,1000,2.9,-,5000,60,43341.5692838194,-,-,0,-,43341.5697004051,TwoSide,CBBJ-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 1:39:46 PM,-,-,-,8/29/2018 1:39:46 PM,-,-,-,-
160208.IB,2.97,indic/old,43341.4734081597,2.9675,2.96999900009999,Wide,43341.5628559028,2.96,indic/old,43341.4734089005,2.97,real,43341.4734081597,3,1000,8/29/2018 1:33:19 PM,2.93,1000,43341.5648075579,43341.5648075579,3,-,1000,2.93,-,1000,60,43341.5648075579,-,-,0,-,43341.5648192824,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 1:33:19 PM,-,-,-,8/29/2018 1:33:19 PM,-,-,-,-
