inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000006715782,average,43341.7013703472,3.5,real,43341.7013703472,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.5,3000,43341.7013703472,43341.7013703472,-,-,0.1,3.5,-,3000,60,43341.7013703472,-,-,0,-,43341.7014637616,AskOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:49:58 PM,-,-,-,8/29/2018 4:49:58 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6780092593,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.26251290688456,50000000,43341.6780092593,43341.6875331019,-,-,0.1,-,-,0.1,60,43341.6875331019,-,-,0,-,43341.6875397569,"Ignored/ask,bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:30:02 PM,-,-,-,8/29/2018 4:30:02 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6780092593,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.26251290688456,50000000,43341.6780092593,43341.6780555556,-,-,0.1,-,-,0.1,60,43341.6780555556,-,-,0,-,43341.6780702199,"Ignored/ask,bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:16:24 PM,-,-,-,8/29/2018 4:16:24 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6780092593,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.26251290688456,50000000,43341.6780092593,43341.6780092593,-,-,0.1,3.26251290688456,100.9538,50000000,60,43341.6780092593,-,-,0,-,43341.6780279167,"Ignored/bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:16:20 PM,-,-,-,8/29/2018 4:16:20 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6746412037,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.33502567002243,30000000,43341.6746412037,43341.6746990741,-,-,0.1,-,-,0.1,60,43341.6746990741,-,-,0,-,43341.6747188426,"Ignored/ask,bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:34 PM,-,-,-,8/29/2018 4:11:34 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6746412037,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.33502567002243,30000000,43341.6746412037,43341.6746412037,-,-,0.1,3.33502567002243,100.839,30000000,60,43341.6746412037,-,-,0,-,43341.6746487616,"Ignored/bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:29 PM,-,-,-,8/29/2018 4:11:29 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,average,43341.6745601852,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.33502567002243,30000000,43341.6745601852,43341.6745601852,-,-,0.1,3.33502567002243,100.839,30000000,60,43341.6745601852,-,-,0,-,43341.6746196759,"Ignored/bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:22 PM,-,-,-,8/29/2018 4:11:22 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,Tight,43341.6578472222,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.45000526451803,90000000,43341.6578472222,43341.6744791667,-,-,0.1,-,-,0.1,60,43341.6744791667,-,-,0,-,43341.6746115741,"Ignored/ask,bid,",cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:15 PM,-,-,-,8/29/2018 4:11:15 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,Tight,43341.6578472222,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:47:18 PM,3.45000526451803,90000000,43341.6578472222,43341.6578472222,3.59999388134446,100.4213,60000000,3.45000526451803,100.6574,90000000,60,43341.6578472222,-,-,0,-,43341.6578837616,TwoSide,cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 3:47:18 PM,-,-,-,8/29/2018 3:47:18 PM,-,-,-,-
170205.IB,3.50895444278925,indic/old,43341.5875667824,3.50447722139462,3.50000004477199,Tight,43341.6574074074,3.5,indic/old,43341.5390625,3.50895444278925,estimated,43341.5875318287,3.59999388134446,60000000,8/29/2018 3:46:40 PM,3.45000526451803,90000000,43341.6574074074,43341.6574074074,3.59999388134446,100.4213,60000000,3.45000526451803,100.6574,90000000,60,43341.6574074074,-,-,0,-,43341.6574634954,TwoSide,cfets,-,PRICE,170205.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 3:46:40 PM,-,-,-,8/29/2018 3:46:40 PM,-,-,-,-
