inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
160215.IB,3.37,real,43341.6881123032,3.3675,3.3675,Tight,43341.6881123032,3.365,real,43341.6877954514,3.37,real,43341.6356139236,3.37,5000,8/29/2018 4:30:52 PM,3.36,15000,43341.6881123032,43341.6881123032,3.37,-,5000,3.36,-,15000,60,43341.6881123032,-,-,0,-,43341.6881248611,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:30:52 PM,-,-,-,8/29/2018 4:30:52 PM,-,-,-,-
160215.IB,3.37,real,43341.6877954514,3.3675,3.3675,Tight,43341.6877954514,3.365,real,43341.6877954514,3.37,real,43341.6356139236,3.37,5000,8/29/2018 4:30:25 PM,3.365,5000,43341.6877954514,43341.6877954514,3.37,-,5000,3.365,-,5000,60,43341.6877954514,-,-,0,-,43341.6878195833,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:30:25 PM,-,-,-,8/29/2018 4:30:25 PM,-,-,-,-
160215.IB,3.37,real,43341.6877694097,3.3675,3.3675,Tight,43341.6877694097,3.365,real,43341.6877694097,3.37,real,43341.6356139236,3.37,5000,8/29/2018 4:30:23 PM,3.365,5000,43341.6877694097,43341.6877694097,3.37,-,5000,3.365,-,5000,60,43341.6877694097,-,-,0,-,43341.6877935417,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:30:23 PM,-,-,-,8/29/2018 4:30:23 PM,-,-,-,-
160215.IB,3.37,real,43341.6869802083,3.3675,3.3675,average,43341.6869802083,3.365,indic/old,43341.6385052431,3.37,real,43341.6356139236,3.37,5000,8/29/2018 4:29:15 PM,3.35,5000,43341.6864304398,43341.6869802083,3.37,-,5000,-,-,0.1,60,43341.6869802083,-,-,0,-,43341.687004456,BidOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:29:15 PM,-,-,-,8/29/2018 4:29:15 PM,-,-,-,-
160215.IB,3.37,real,43341.6864304398,3.3675,3.3675,Tight,43341.6864304398,3.365,indic/old,43341.6385052431,3.37,real,43341.6356139236,3.37,5000,8/29/2018 4:28:27 PM,3.35,5000,43341.6864304398,43341.6864304398,3.37,-,5000,3.35,-,5000,60,43341.6864304398,-,-,0,-,43341.6864316782,TwoSide,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 4:28:27 PM,-,-,-,8/29/2018 4:28:27 PM,-,-,-,-
160215.IB,3.38,indic/old,43341.6385052431,3.37125,3.36875,Wide,43341.6356139236,3.365,indic/old,43341.6385052431,3.37,real,43341.6356139236,3.38,15000,8/29/2018 3:19:26 PM,3.365,5000,43341.6385052431,43341.6746412037,-,-,0.1,-,-,0.1,60,43341.6746412037,-,-,0,-,43341.6746487847,"Ignored/ask,bid,",cfets,-,PRICE,160215.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:29 PM,-,-,-,8/29/2018 4:11:29 PM,-,-,-,-
160215.IB,3.38,indic/old,43341.6385052431,3.37125,3.36875,Wide,43341.6356139236,3.365,indic/old,43341.6385052431,3.37,real,43341.6356139236,3.38,15000,8/29/2018 3:19:26 PM,3.365,5000,43341.6385052431,43341.6746296296,-,-,0.1,-,-,0.1,60,43341.6746296296,-,-,0,-,43341.67464875,"Ignored/ask,bid,",cfets,-,PRICE,160215.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:28 PM,-,-,-,8/29/2018 4:11:28 PM,-,-,-,-
160215.IB,3.38,real,43341.6385052431,3.37125,3.36875,Wide,43341.6356139236,3.365,real,43341.6385052431,3.37,real,43341.6356139236,3.38,15000,8/29/2018 3:19:26 PM,3.365,5000,43341.6385052431,43341.6385052431,3.38,-,15000,3.365,-,5000,60,43341.6385052431,-,-,0,-,43341.6385165046,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:19:26 PM,-,-,-,8/29/2018 3:19:26 PM,-,-,-,-
160215.IB,3.38,real,43341.6356139236,3.37125,3.3725,estimated,43341.6356139236,3.365,real,43341.6356139236,3.37,real,43341.6356139236,3.38,5000,8/29/2018 3:15:17 PM,3.365,5000,43341.6356139236,43341.6356139236,3.38,-,0,3.365,-,0,60,-,3.37,-,0,43341.6356139236,43341.6357062269,Trade,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:15:17 PM,-,-,-,8/29/2018 3:15:17 PM,-,-,-,-
160215.IB,3.38,real,43341.6356139236,3.3725,3.3725,Wide,43341.635613912,3.365,real,43341.6356139236,3.37,real,43341.635613912,3.38,5000,8/29/2018 3:15:17 PM,3.365,5000,43341.6356139236,43341.6356139236,3.38,-,5000,3.365,-,5000,60,43341.6356139236,-,-,0,-,43341.6357062269,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:15:17 PM,-,-,-,8/29/2018 3:15:17 PM,-,-,-,-
160215.IB,3.38,real,43341.635613912,3.3725,3.36500149985001,estimated,43341.635613912,3.365,indic/old,43341.635613912,3.37,real,43341.635613912,3.38,5000,8/29/2018 3:15:17 PM,3.365,5000,43341.635613912,43341.635613912,3.38,-,0,3.365,-,0,60,-,3.37,-,0,43341.635613912,43341.6357061921,Trade,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:15:17 PM,-,-,-,8/29/2018 3:15:17 PM,-,-,-,-
160215.IB,3.38,real,43341.635613912,3.375,3.375,Tight,43341.635613912,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:15:17 PM,3.365,5000,43341.635613912,43341.635613912,3.38,-,5000,3.365,-,5000,60,43341.635613912,-,-,0,-,43341.6356598843,"Ignored/trade,",PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:15:17 PM,-,-,-,8/29/2018 3:15:17 PM,-,-,-,-
160215.IB,3.38,real,43341.6352117477,3.375,3.375,Tight,43341.6352117477,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:14:42 PM,3.365,5000,43341.6352117477,43341.6352117477,3.38,-,5000,3.365,-,5000,60,43341.6352117477,-,-,0,-,43341.6352579745,"Ignored/trade,",PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:42 PM,-,-,-,8/29/2018 3:14:42 PM,-,-,-,-
160215.IB,3.38,real,43341.6351748148,3.375,3.375,Tight,43341.6351748148,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:14:39 PM,3.365,5000,43341.6351748148,43341.6351748148,3.38,-,5000,3.365,-,5000,60,43341.6351748148,-,-,0,-,43341.6352091898,"Ignored/trade,",PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:39 PM,-,-,-,8/29/2018 3:14:39 PM,-,-,-,-
160215.IB,3.38,real,43341.6348500231,3.375,3.375,Tight,43341.6348500231,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:14:11 PM,3.36,10000,43341.6348500231,43341.6348500231,3.38,-,5000,3.36,-,10000,60,43341.6348500231,-,-,0,-,43341.6348728125,"Ignored/trade,",PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:14:11 PM,-,-,-,8/29/2018 3:14:11 PM,-,-,-,-
160215.IB,3.38,real,43341.6345548843,3.375,3.375,Tight,43341.6345548843,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:13:45 PM,3.36,10000,43341.6345548843,43341.6345548843,3.38,-,5000,3.36,-,10000,60,43341.6345548843,-,-,0,-,43341.6345776736,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:13:45 PM,-,-,-,8/29/2018 3:13:45 PM,-,-,-,-
160215.IB,3.38,real,43341.6345049769,3.375,3.375,Tight,43341.6345049769,3.37,indic/old,43340.6662615741,3.38,estimated,43341.6333063426,3.38,5000,8/29/2018 3:13:41 PM,3.36,10000,43341.6345049769,43341.6345049769,3.38,-,5000,3.36,-,10000,60,43341.6345049769,-,-,0,-,43341.6345394213,TwoSide,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:13:41 PM,-,-,-,8/29/2018 3:13:41 PM,-,-,-,-
