inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999998254479,Wide,43341.651555706,3.78254461525223,indic/old,43341.6779166667,3.8,estimated,43341.651555706,3.88447877351316,30000000,8/29/2018 4:19:19 PM,3.49998840098942,30000000,43341.6800810185,43341.6800810185,3.88447877351316,97.8469,30000000,3.49998840098942,98.7299,30000000,60,43341.6800810185,-,-,0,-,43341.6801221412,TwoSide,cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:19:19 PM,-,-,-,8/29/2018 4:19:19 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999998254479,Wide,43341.651555706,3.78254461525223,indic/old,43341.6779166667,3.8,estimated,43341.651555706,3.88447877351316,30000000,8/29/2018 4:16:23 PM,3.78254461525223,200000000,43341.6779166667,43341.6800810185,-,-,0.1,-,-,0.1,60,43341.6800810185,-,-,0,-,43341.6801212963,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:19:19 PM,-,-,-,8/29/2018 4:19:19 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999998254479,Wide,43341.651555706,3.78254461525223,indic/old,43341.6779166667,3.8,estimated,43341.651555706,3.88447877351316,30000000,8/29/2018 4:16:23 PM,3.78254461525223,200000000,43341.6779166667,43341.6780439815,3.88447877351316,97.8469,30000000,-,-,0.1,60,43341.6780439815,-,-,0,-,43341.678053287,"Ignored/ask,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:16:23 PM,-,-,-,8/29/2018 4:16:23 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999998254479,Wide,43341.651555706,3.78254461525223,real,43341.6779166667,3.8,estimated,43341.651555706,3.88447877351316,30000000,8/29/2018 4:16:12 PM,3.78254461525223,200000000,43341.6779166667,43341.6779166667,3.88447877351316,97.8469,30000000,3.78254461525223,98.0799,200000000,60,43341.6779166667,-,-,0,-,43341.6779302083,TwoSide,cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:16:12 PM,-,-,-,8/29/2018 4:16:12 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,4.10249221877447,30000000,8/29/2018 4:11:27 PM,3.44254182147546,30000000,43341.6747453704,43341.6779166667,-,-,0.1,-,-,0.1,60,43341.6779166667,-,-,0,-,43341.6779297569,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:16:12 PM,-,-,-,8/29/2018 4:16:12 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,4.10249221877447,30000000,8/29/2018 4:11:27 PM,3.44254182147546,30000000,43341.6747453704,43341.6747569444,-,-,0.1,-,-,0.1,60,43341.6747569444,-,-,0,-,43341.6747641319,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:39 PM,-,-,-,8/29/2018 4:11:39 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,4.10249221877447,30000000,8/29/2018 4:11:27 PM,3.44254182147546,30000000,43341.6747453704,43341.6747453704,-,-,0.1,3.44254182147546,98.8628,30000000,60,43341.6747453704,-,-,0,-,43341.6747587732,"Ignored/bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:38 PM,-,-,-,8/29/2018 4:11:38 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,4.10249221877447,30000000,8/29/2018 4:11:27 PM,3.44254182147546,30000000,43341.6746180556,43341.6746180556,4.10249221877447,97.3512,30000000,3.44254182147546,98.8628,30000000,60,43341.6746180556,-,-,0,-,43341.6746368403,TwoSide,cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:27 PM,-,-,-,8/29/2018 4:11:27 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,4.10249221877447,30000000,8/29/2018 4:11:27 PM,3.7125280799845,30000000,43341.6666666667,43341.6746180556,4.10249221877447,97.3512,30000000,-,-,0.1,60,43341.6746180556,-,-,0,-,43341.6746368056,"Ignored/ask,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:27 PM,-,-,-,8/29/2018 4:11:27 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,3.85999190139466,60000000,8/29/2018 4:00:00 PM,3.7125280799845,30000000,43341.6666666667,43341.6744791667,-,-,0.1,-,-,0.1,60,43341.6744791667,-,-,0,-,43341.6746157639,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:15 PM,-,-,-,8/29/2018 4:11:15 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,3.85999190139466,60000000,8/29/2018 4:00:00 PM,3.7125280799845,30000000,43341.6666666667,43341.6743055556,-,-,0.1,-,-,0.1,60,43341.6743055556,-,-,0,-,43341.6743303704,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:00 PM,-,-,-,8/29/2018 4:11:00 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,indic/old,43341.6666666667,3.8,estimated,43341.651555706,3.85999190139466,60000000,8/29/2018 4:00:00 PM,3.7125280799845,30000000,43341.6666666667,43341.6672905093,-,-,0.1,-,-,0.1,60,43341.6672905093,-,-,0,-,43341.6672935185,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:00:53 PM,-,-,-,8/29/2018 4:00:53 PM,-,-,-,-
160206.IB,3.8,indic/old,43341.651555706,3.7975,3.7999941689274,Wide,43341.651555706,3.7125280799845,real,43341.6666666667,3.8,estimated,43341.651555706,3.85999190139466,60000000,8/29/2018 4:00:00 PM,3.7125280799845,30000000,43341.6666666667,43341.6666666667,3.85999190139466,97.9028,60000000,3.7125280799845,98.2404,30000000,60,43341.6666666667,-,-,0,-,43341.6667098032,TwoSide,cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:00:00 PM,-,-,-,8/29/2018 4:00:00 PM,-,-,-,-
160206.IB,3.8,real,43341.651555706,3.7975,3.7975,estimated,43341.651555706,3.795,indic/guess,43341.651555706,3.8,estimated,43341.651555706,3.8,2000,8/29/2018 3:38:14 PM,3.80871712605884,200000000,43341.6455090278,43341.651555706,3.8,-,2000,-,-,0.1,60,43341.651555706,-,-,0,-,43341.6515787963,BidOnly,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:38:14 PM,-,-,-,8/29/2018 3:38:14 PM,-,-,-,-
160206.IB,3.80871712605884,indic/old,43341.6458695602,3.80621712605884,3.80371712608384,average,43341.6458695602,3.80371712605884,indic/old,43341.645740625,3.80871712605884,estimated,43341.6455090278,3.80871712605884,200000000,8/29/2018 3:30:03 PM,3.80871712605884,200000000,43341.6455090278,43341.6458696759,-,-,0.1,-,-,0.1,60,43341.6458696759,-,-,0,-,43341.6458775463,"Ignored/ask,bid,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 3:30:03 PM,-,-,-,8/29/2018 3:30:03 PM,-,-,-,-
160206.IB,3.80871712605884,real,43341.6458695602,3.80621712605884,3.80371712608384,average,43341.6458695602,3.80371712605884,indic/old,43341.645740625,3.80871712605884,estimated,43341.6455090278,3.80871712605884,200000000,8/29/2018 3:30:03 PM,3.80871712605884,200000000,43341.6455090278,43341.6458695602,3.80871712605884,98.02,200000000,-,-,0.1,60,43341.6458695602,-,-,0,-,43341.6458774769,"Ignored/ask,",cfets,-,PRICE,160206.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 3:30:03 PM,-,-,-,8/29/2018 3:30:03 PM,-,-,-,-
