inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.54799815603281,400000000,43341.4740263889,43341.4740263889,-,-,0.1,-,-,0.1,60,43341.4740263889,-,-,0,-,43341.4740584259,"Ignored/ask,bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:22:35 AM,-,-,-,8/29/2018 11:22:35 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.54799815603281,400000000,43341.4740263889,43341.4740263889,-,-,0.1,3.54799815603281,100.5305,400000000,60,43341.4740263889,-,-,0,-,43341.4740584028,"Ignored/bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:22:35 AM,-,-,-,8/29/2018 11:22:35 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.54799815603281,400000000,43341.473371412,43341.473371412,-,-,0.1,3.54799815603281,100.5305,400000000,60,43341.473371412,-,-,0,-,43341.4733841667,"Ignored/bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:21:39 AM,-,-,-,8/29/2018 11:21:39 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.57670865398394,400000000,43341.4643096065,43341.4643097222,-,-,0.1,-,-,0.1,60,43341.4643097222,-,-,0,-,43341.4643278819,"Ignored/ask,bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:08:36 AM,-,-,-,8/29/2018 11:08:36 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.57670865398394,400000000,43341.4643096065,43341.4643096065,-,-,0.1,3.57670865398394,100.4805,400000000,60,43341.4643096065,-,-,0,-,43341.4643169907,"Ignored/bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:08:36 AM,-,-,-,8/29/2018 11:08:36 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.57670865398394,400000000,43341.4639657407,43341.4639657407,-,-,0.1,3.57670865398394,100.4805,400000000,60,43341.4639657407,-,-,0,-,43341.4639714583,"Ignored/bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 11:08:06 AM,-,-,-,8/29/2018 11:08:06 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.55000716504882,30000000,43341.3913194444,43341.4149915509,-,-,0.1,-,-,0.1,60,43341.4149915509,-,-,0,-,43341.4149930787,"Ignored/ask,bid,",cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:57:35 AM,-,-,-,8/29/2018 9:57:35 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:23:30 AM,3.55000716504882,30000000,43341.3913194444,43341.3913194444,3.75001843481954,100.1795,30000000,3.55000716504882,100.527,30000000,60,43341.3913194444,-,-,0,-,43341.3913826505,TwoSide,cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:23:30 AM,-,-,-,8/29/2018 9:23:30 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:15:30 AM,3.55000716504882,30000000,43341.3857638889,43341.3857638889,3.75001843481954,100.1795,30000000,3.55000716504882,100.527,30000000,60,43341.3857638889,-,-,0,-,43341.3857799653,TwoSide,cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:15:30 AM,-,-,-,8/29/2018 9:15:30 AM,-,-,-,-
150213.IB,3.70000389632994,indic/old,43336.6116087963,3.6975,3.65001222827462,Wide,43334.3976967593,3.65000389632994,indic/old,43339.429889213,3.7,real,43334.3968518519,3.75001843481954,30000000,8/29/2018 9:07:44 AM,3.55000716504882,30000000,43341.3803703704,43341.3803703704,3.75001843481954,100.1795,30000000,3.55000716504882,100.527,30000000,60,43341.3803703704,-,-,0,-,43341.3803865625,TwoSide,cfets,-,PRICE,150213.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:07:44 AM,-,-,-,8/29/2018 9:07:44 AM,-,-,-,-
