inst,adjBidPx,adjBidStatus,adjBidTime,adjMidPx,adjMidVW,adjMidStatus,adjMidTime,adjAskPx,adjAskStatus,adjAskTime,adjLastPx,adjLastStatus,adjLastTime,LastBestBidPx,LastBestBidSz,LastBestBidTime,LastBestAskPx,LastBestAskSz,LastBestAskTime,EventTime,BidPx,BidPrice,BidSz,AskPx,AskPrice,AskSz,TimeInForce,QuoteTime,TradePx,TradePrice,TradeSz,TradeTime,insertTime,Status,Source,refYield,quoteType,contractId,settlementDate,ClosePx,CloseTime,EventType,Price,Size,Time,RealBidPx,RealBidSz,RealBidSc,BidLastRefreshTime,RealAskPx,RealAskSz,RealAskSc,AskLastRefreshTime,LastFuncCallTime,ZSpread,ValidToTime,LastThresholdUseTime
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 4:00:00 PM,3.57998944397787,30000000,43341.6666666667,43341.6744328704,-,-,0.1,-,-,0.1,60,43341.6744328704,-,-,0,-,43341.674518287,"Ignored/ask,bid,",cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:11:11 PM,-,-,-,8/29/2018 4:11:11 PM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 4:00:00 PM,3.57998944397787,30000000,43341.6666666667,43341.6666666667,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.6666666667,-,-,0,-,43341.6667102315,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 4:00:00 PM,-,-,-,8/29/2018 4:00:00 PM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:23:30 AM,3.65,1000,43341.6442915856,43341.6442915856,-,-,0.1,3.65,-,1000,60,43341.6442915856,-,-,0,-,43341.6443141319,AskOnly,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:27:46 PM,-,-,-,8/29/2018 3:27:46 PM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:23:30 AM,3.65,1000,43341.6441635417,43341.6441635417,-,-,0.1,3.65,-,1000,60,43341.6441635417,-,-,0,-,43341.644186331,AskOnly,PATR-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:27:35 PM,-,-,-,8/29/2018 3:27:35 PM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:23:30 AM,3.65,1000,43341.6261926505,43341.6261926505,-,-,0.1,3.65,-,1000,60,43341.6261926505,-,-,0,-,43341.626203912,AskOnly,CFIC-wind,-,YIELD,,-,-,-,-,-,-,-,-,-,-,8/29/2018 3:01:43 PM,-,-,-,8/29/2018 3:01:43 PM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:23:30 AM,3.57998944397787,30000000,43341.3913194444,43341.3913194444,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.3913194444,-,-,0,-,43341.3913825,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:23:30 AM,-,-,-,8/29/2018 9:23:30 AM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:19:57 AM,3.57998944397787,30000000,43341.3888541667,43341.3888541667,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.3888541667,-,-,0,-,43341.3888761343,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:19:57 AM,-,-,-,8/29/2018 9:19:57 AM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:14:33 AM,3.57998944397787,30000000,43341.3851041667,43341.3851041667,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.3851041667,-,-,0,-,43341.3851502431,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:14:33 AM,-,-,-,8/29/2018 9:14:33 AM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:13:00 AM,3.57998944397787,30000000,43341.3840277778,43341.3840277778,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.3840277778,-,-,0,-,43341.3840465394,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:13:00 AM,-,-,-,8/29/2018 9:13:00 AM,-,-,-,-
150220.IB,3.7,indic/old,43335.6539216435,3.6975,3.69999857153061,Wide,43335.6541184259,3.68,indic/old,43335.6539223843,3.7,real,43335.6539216435,3.83608863714327,30000000,8/29/2018 9:07:44 AM,3.57998944397787,30000000,43341.3803703704,43341.3803703704,3.83608863714327,99.2614,30000000,3.57998944397787,99.7609,30000000,60,43341.3803703704,-,-,0,-,43341.3803853704,TwoSide,cfets,-,PRICE,150220.IB_PKBond,8/30/2018 12:00:00 AM,-,-,-,-,-,-,-,-,-,8/29/2018 9:07:44 AM,-,-,-,8/29/2018 9:07:44 AM,-,-,-,-
